#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
2011	2015	2005	28527.67392	1701.573325	2.203467958	1
2011	2015	2004	9132.120698	1297.385217	1.425802055	1
2011	2015	2003	5222.87404	825.136275	0.861532091	1
2011	2015	2002	1286.342038	768.3456177	0.591718427	1
2011	2015	2001	117.5201342	326.2857143	0.262857143	1
2011	2015	2000	60.86847326	202.1428571	0.04	1
2011	2015	1999	60.86847326	51.36507937	0	1
2011	2015	1998	0	85.36507937	0.04	1
2011	2015	1997	0	94.36507937	0	1
2011	2015	1996	0	21.22222222	0	1
2011	2016	2010	133610.5414	119.5714286	0	1
2011	2016	2009	59664.66319	2588.843255	2.251085756	1
2011	2016	2008	67027.5908	5407.868423	4.592086861	1
2011	2016	2007	52918.96532	1985.660159	1.77433137	1
2011	2016	2006	44488.12045	3169.870268	2.551836979	1
2011	2016	2005	18055.93919	1701.573325	1.535597896	1
2011	2016	2004	10736.99619	1297.385217	0.919545265	1
2011	2016	2003	2000.418805	825.136275	0.750119048	1
2011	2016	2002	2443.421761	768.3456177	0.726984127	1
2011	2016	2001	895.4061333	326.2857143	0.596190476	1
2011	2016	2000	335.23062	202.1428571	0.262222222	1
2011	2016	1999	191.3970055	51.36507937	0	1
2011	2016	1998	0	85.36507937	0.04	1
2011	2016	1997	0	94.36507937	0	1
2011	2016	1996	0	21.22222222	0	1
2011	2017	2010	92132.45101	119.5714286	0	1
2011	2017	2009	60064.37454	2588.843255	1.382186235	1
2011	2017	2008	50879.49277	5407.868423	1.756680162	1
2011	2017	2007	39882.41893	1985.660159	0.512449393	1
2011	2017	2006	23891.12435	3169.870268	0.930921053	1
